qid	ngramtype	gram	field	featurename	featurevalue
QALD2_tr-8	unigram	states	categories	cf	-4.830253651214863
QALD2_tr-8	unigram	states	outgoingentitynames	cf	-4.567166502696615
QALD2_tr-8	unigram	germany	names	cf	-7.352898543070017
QALD2_tr-8	unigram	germany	attributes	cf	-6.946828238696048
QALD2_tr-8	unigram	germany	similarentitynames	cf	-7.538900602472099
QALD2_tr-8	unigram	germany	categories	cf	-5.773475234882522
QALD2_tr-8	unigram	germany	outgoingentitynames	cf	-6.362820789932748
QALD2_tr-8	unigram	govern	names	cf	-13.61610631132827
QALD2_tr-8	unigram	govern	attributes	cf	-10.428111455779215
QALD2_tr-8	unigram	govern	similarentitynames	cf	-13.218169370102002
QALD2_tr-8	unigram	govern	categories	cf	-14.372496829638255
QALD2_tr-8	unigram	govern	outgoingentitynames	cf	-12.61670854465757
QALD2_tr-8	unigram	social	names	cf	-8.634282099086136
QALD2_tr-8	unigram	social	attributes	cf	-8.180024415959336
QALD2_tr-8	unigram	social	similarentitynames	cf	-8.57434424183852
QALD2_tr-8	unigram	social	categories	cf	-8.088849483992888
QALD2_tr-8	unigram	social	outgoingentitynames	cf	-8.98544399801328
QALD2_tr-8	unigram	democratic	names	cf	-8.563945270403517
QALD2_tr-8	unigram	democratic	attributes	cf	-8.31446971525975
QALD2_tr-8	unigram	democratic	similarentitynames	cf	-8.493909812543471
QALD2_tr-8	unigram	democratic	categories	cf	-7.943619220597907
QALD2_tr-8	unigram	democratic	outgoingentitynames	cf	-7.508941904127332
QALD2_tr-8	unigram	party	names	cf	-7.145678393603081
QALD2_tr-8	unigram	party	attributes	cf	-6.016511438366564
QALD2_tr-8	unigram	party	similarentitynames	cf	-7.135547639981941
QALD2_tr-8	unigram	party	categories	cf	-6.211456979088853
QALD2_tr-8	unigram	party	outgoingentitynames	cf	-6.553413521136079
QALD2_tr-8	bigram	states germany	names	cf	-14.001768792140256
QALD2_tr-8	bigram	states germany	attributes	cf	-13.386503962140813
QALD2_tr-8	bigram	states germany	similarentitynames	cf	-13.800090915551722
QALD2_tr-8	bigram	states germany	categories	cf	-10.777569781868184
QALD2_tr-8	bigram	states germany	outgoingentitynames	cf	-13.59117240380222
QALD2_tr-8	bigram	germany govern	names	cf	-Infinity
QALD2_tr-8	bigram	germany govern	attributes	cf	-16.56455779248876
QALD2_tr-8	bigram	germany govern	similarentitynames	cf	-Infinity
QALD2_tr-8	bigram	germany govern	categories	cf	-Infinity
QALD2_tr-8	bigram	germany govern	outgoingentitynames	cf	-Infinity
QALD2_tr-8	bigram	govern social	names	cf	-Infinity
QALD2_tr-8	bigram	govern social	attributes	cf	-17.914484509437774
QALD2_tr-8	bigram	govern social	similarentitynames	cf	-Infinity
QALD2_tr-8	bigram	govern social	categories	cf	-Infinity
QALD2_tr-8	bigram	govern social	outgoingentitynames	cf	-Infinity
QALD2_tr-8	bigram	social democratic	names	cf	-10.975621429721826
QALD2_tr-8	bigram	social democratic	attributes	cf	-10.864609820644581
QALD2_tr-8	bigram	social democratic	similarentitynames	cf	-10.875232981584388
QALD2_tr-8	bigram	social democratic	categories	cf	-9.797337722066203
QALD2_tr-8	bigram	social democratic	outgoingentitynames	cf	-11.563825974005786
QALD2_tr-8	bigram	democratic party	names	cf	-9.698498927606224
QALD2_tr-8	bigram	democratic party	attributes	cf	-9.176711049110493
QALD2_tr-8	bigram	democratic party	similarentitynames	cf	-9.486117744122856
QALD2_tr-8	bigram	democratic party	categories	cf	-8.653468841809973
QALD2_tr-8	bigram	democratic party	outgoingentitynames	cf	-7.950634307787899
QALD2_tr-9	unigram	us	names	cf	-7.09725405215532
QALD2_tr-9	unigram	us	attributes	cf	-6.7051692028117404
QALD2_tr-9	unigram	us	similarentitynames	cf	-6.7269996261413745
QALD2_tr-9	unigram	us	categories	cf	-7.571842710791729
QALD2_tr-9	unigram	us	outgoingentitynames	cf	-7.97995430513416
QALD2_tr-9	unigram	states	names	cf	-6.439515444440732
QALD2_tr-9	unigram	states	attributes	cf	-6.339755957649977
QALD2_tr-9	unigram	states	similarentitynames	cf	-6.866308869429922
QALD2_tr-9	unigram	states	categories	cf	-4.830253651214863
QALD2_tr-9	unigram	states	outgoingentitynames	cf	-4.567166502696615
QALD2_tr-9	unigram	possess	names	cf	-14.270032778734935
QALD2_tr-9	unigram	possess	attributes	cf	-10.71790495342508
QALD2_tr-9	unigram	possess	similarentitynames	cf	-13.971941172478381
QALD2_tr-9	unigram	possess	categories	cf	-Infinity
QALD2_tr-9	unigram	possess	outgoingentitynames	cf	-17.082616663312155
QALD2_tr-9	unigram	gold	names	cf	-8.557697242427174
QALD2_tr-9	unigram	gold	attributes	cf	-8.220519412263892
QALD2_tr-9	unigram	gold	similarentitynames	cf	-8.563928947123713
QALD2_tr-9	unigram	gold	categories	cf	-7.740552337494552
QALD2_tr-9	unigram	gold	outgoingentitynames	cf	-8.889723425586572
QALD2_tr-9	unigram	mineral	names	cf	-10.345017615013136
QALD2_tr-9	unigram	mineral	attributes	cf	-10.102279758972713
QALD2_tr-9	unigram	mineral	similarentitynames	cf	-10.443744100054918
QALD2_tr-9	unigram	mineral	categories	cf	-9.280882811219259
QALD2_tr-9	unigram	mineral	outgoingentitynames	cf	-10.443394637943037
QALD2_tr-9	bigram	us states	names	cf	-12.260271157693088
QALD2_tr-9	bigram	us states	attributes	cf	-11.994439244559587
QALD2_tr-9	bigram	us states	similarentitynames	cf	-12.008331446323668
QALD2_tr-9	bigram	us states	categories	cf	-12.986202468518364
QALD2_tr-9	bigram	us states	outgoingentitynames	cf	-12.812919213612192
QALD2_tr-9	bigram	states possess	names	cf	-17.528129316756417
QALD2_tr-9	bigram	states possess	attributes	cf	-16.528190148317883
QALD2_tr-9	bigram	states possess	similarentitynames	cf	-16.744529894718163
QALD2_tr-9	bigram	states possess	categories	cf	-Infinity
QALD2_tr-9	bigram	states possess	outgoingentitynames	cf	-Infinity
QALD2_tr-9	bigram	possess gold	names	cf	-Infinity
QALD2_tr-9	bigram	possess gold	attributes	cf	-17.914484509437774
QALD2_tr-9	bigram	possess gold	similarentitynames	cf	-Infinity
QALD2_tr-9	bigram	possess gold	categories	cf	-Infinity
QALD2_tr-9	bigram	possess gold	outgoingentitynames	cf	-Infinity
QALD2_tr-9	bigram	gold mineral	names	cf	-16.429517028088306
QALD2_tr-9	bigram	gold mineral	attributes	cf	-16.426407454007943
QALD2_tr-9	bigram	gold mineral	similarentitynames	cf	-16.744529894718163
QALD2_tr-9	bigram	gold mineral	categories	cf	-15.428549503887568
QALD2_tr-9	bigram	gold mineral	outgoingentitynames	cf	-Infinity
QALD2_tr-10	unigram	country	names	cf	-7.560962987557106
QALD2_tr-10	unigram	country	attributes	cf	-6.315220155452037
QALD2_tr-10	unigram	country	similarentitynames	cf	-8.232148260299148
QALD2_tr-10	unigram	country	categories	cf	-6.8075369838323345
QALD2_tr-10	unigram	country	outgoingentitynames	cf	-5.948288013588946
QALD2_tr-10	unigram	nile	names	cf	-10.696175751190562
QALD2_tr-10	unigram	nile	attributes	cf	-11.081298847612556
QALD2_tr-10	unigram	nile	similarentitynames	cf	-10.574919162226706
QALD2_tr-10	unigram	nile	categories	cf	-11.309512329075096
QALD2_tr-10	unigram	nile	outgoingentitynames	cf	-10.535114149616634
QALD2_tr-10	unigram	start	names	cf	-8.770817469820008
QALD2_tr-10	unigram	start	attributes	cf	-7.277486172580725
QALD2_tr-10	unigram	start	similarentitynames	cf	-10.037667558115416
QALD2_tr-10	unigram	start	categories	cf	-10.749896541139675
QALD2_tr-10	unigram	start	outgoingentitynames	cf	-9.981627363421952
QALD2_tr-10	bigram	country nile	names	cf	-Infinity
QALD2_tr-10	bigram	country nile	attributes	cf	-18.068635189265034
QALD2_tr-10	bigram	country nile	similarentitynames	cf	-Infinity
QALD2_tr-10	bigram	country nile	categories	cf	-Infinity
QALD2_tr-10	bigram	country nile	outgoingentitynames	cf	-Infinity
QALD2_tr-10	bigram	nile start	names	cf	-Infinity
QALD2_tr-10	bigram	nile start	attributes	cf	-17.462499385694716
QALD2_tr-10	bigram	nile start	similarentitynames	cf	-Infinity
QALD2_tr-10	bigram	nile start	categories	cf	-Infinity
QALD2_tr-10	bigram	nile start	outgoingentitynames	cf	-Infinity
QALD2_tr-11	unigram	country	names	cf	-7.560962987557106
QALD2_tr-11	unigram	country	attributes	cf	-6.315220155452037
QALD2_tr-11	unigram	country	similarentitynames	cf	-8.232148260299148
QALD2_tr-11	unigram	country	categories	cf	-6.8075369838323345
QALD2_tr-11	unigram	country	outgoingentitynames	cf	-5.948288013588946
QALD2_tr-11	unigram	place	names	cf	-7.2825780462505065
QALD2_tr-11	unigram	place	attributes	cf	-5.466260398757421
QALD2_tr-11	unigram	place	similarentitynames	cf	-8.362927357608273
QALD2_tr-11	unigram	place	categories	cf	-5.212004572568432
QALD2_tr-11	unigram	place	outgoingentitynames	cf	-4.886997633595113
QALD2_tr-11	unigram	two	names	cf	-8.454754799853392
QALD2_tr-11	unigram	two	attributes	cf	-6.345067996123563
QALD2_tr-11	unigram	two	similarentitynames	cf	-8.311805859928375
QALD2_tr-11	unigram	two	categories	cf	-9.989383828752153
QALD2_tr-11	unigram	two	outgoingentitynames	cf	-9.608506450771547
QALD2_tr-11	unigram	cave	names	cf	-9.273080414004122
QALD2_tr-11	unigram	cave	attributes	cf	-9.833141998623029
QALD2_tr-11	unigram	cave	similarentitynames	cf	-9.274875721786033
QALD2_tr-11	unigram	cave	categories	cf	-9.747097849716381
QALD2_tr-11	unigram	cave	outgoingentitynames	cf	-10.599764186330656
QALD2_tr-11	bigram	country place	names	cf	-16.834982136196473
QALD2_tr-11	bigram	country place	attributes	cf	-14.315217214013526
QALD2_tr-11	bigram	country place	similarentitynames	cf	-Infinity
QALD2_tr-11	bigram	country place	categories	cf	-17.10252593745924
QALD2_tr-11	bigram	country place	outgoingentitynames	cf	-13.112324749760033
QALD2_tr-11	bigram	place two	names	cf	-15.582219167701103
QALD2_tr-11	bigram	place two	attributes	cf	-12.851889476410808
QALD2_tr-11	bigram	place two	similarentitynames	cf	-14.547305317381943
QALD2_tr-11	bigram	place two	categories	cf	-Infinity
QALD2_tr-11	bigram	place two	outgoingentitynames	cf	-16.041162788483994
QALD2_tr-11	bigram	two cave	names	cf	-Infinity
QALD2_tr-11	bigram	two cave	attributes	cf	-15.817343390658538
QALD2_tr-11	bigram	two cave	similarentitynames	cf	-Infinity
QALD2_tr-11	bigram	two cave	categories	cf	-Infinity
QALD2_tr-11	bigram	two cave	outgoingentitynames	cf	-Infinity
QALD2_tr-13	unigram	classi	names	cf	-15.330904739420198
QALD2_tr-13	unigram	classi	attributes	cf	-7.640690347731968
QALD2_tr-13	unigram	classi	similarentitynames	cf	-14.952770425490108
QALD2_tr-13	unigram	classi	categories	cf	-Infinity
QALD2_tr-13	unigram	classi	outgoingentitynames	cf	-7.166681899724271
QALD2_tr-13	unigram	millepede	names	cf	-17.528129316756417
QALD2_tr-13	unigram	millepede	attributes	cf	-Infinity
QALD2_tr-13	unigram	millepede	similarentitynames	cf	-16.744529894718163
QALD2_tr-13	unigram	millepede	categories	cf	-Infinity
QALD2_tr-13	unigram	millepede	outgoingentitynames	cf	-Infinity
QALD2_tr-13	unigram	belong	names	cf	-11.574885982468633
QALD2_tr-13	unigram	belong	attributes	cf	-8.683809438855306
QALD2_tr-13	unigram	belong	similarentitynames	cf	-11.38794362004615
QALD2_tr-13	unigram	belong	categories	cf	-17.507991045567405
QALD2_tr-13	unigram	belong	outgoingentitynames	cf	-12.999445401688178
QALD2_tr-13	bigram	classi millepede	names	cf	-Infinity
QALD2_tr-13	bigram	classi millepede	attributes	cf	-Infinity
QALD2_tr-13	bigram	classi millepede	similarentitynames	cf	-Infinity
QALD2_tr-13	bigram	classi millepede	categories	cf	-Infinity
QALD2_tr-13	bigram	classi millepede	outgoingentitynames	cf	-Infinity
QALD2_tr-13	bigram	millepede belong	names	cf	-Infinity
QALD2_tr-13	bigram	millepede belong	attributes	cf	-Infinity
QALD2_tr-13	bigram	millepede belong	similarentitynames	cf	-Infinity
QALD2_tr-13	bigram	millepede belong	categories	cf	-Infinity
QALD2_tr-13	bigram	millepede belong	outgoingentitynames	cf	-Infinity
QALD2_tr-15	unigram	create	names	cf	-10.627398652711245
QALD2_tr-15	unigram	create	attributes	cf	-7.418210905024413
QALD2_tr-15	unigram	create	similarentitynames	cf	-11.461326165980173
QALD2_tr-15	unigram	create	categories	cf	-8.177470513335118
QALD2_tr-15	unigram	create	outgoingentitynames	cf	-12.923733579952483
QALD2_tr-15	unigram	goofy	names	cf	-13.062221198101833
QALD2_tr-15	unigram	goofy	attributes	cf	-13.316482812928296
QALD2_tr-15	unigram	goofy	similarentitynames	cf	-13.248022333251683
QALD2_tr-15	unigram	goofy	categories	cf	-13.657843443857347
QALD2_tr-15	unigram	goofy	outgoingentitynames	cf	-15.696322302192263
QALD2_tr-15	bigram	create goofy	names	cf	-Infinity
QALD2_tr-15	bigram	create goofy	attributes	cf	-19.16724747793314
QALD2_tr-15	bigram	create goofy	similarentitynames	cf	-Infinity
QALD2_tr-15	bigram	create goofy	categories	cf	-Infinity
QALD2_tr-15	bigram	create goofy	outgoingentitynames	cf	-Infinity
QALD2_tr-16	unigram	give	names	cf	-10.000335329034973
QALD2_tr-16	unigram	give	attributes	cf	-8.513216859195781
QALD2_tr-16	unigram	give	similarentitynames	cf	-10.045029554556484
QALD2_tr-16	unigram	give	categories	cf	-13.303298426176438
QALD2_tr-16	unigram	give	outgoingentitynames	cf	-10.231608118215906
QALD2_tr-16	unigram	capitals	names	cf	-11.15310449692832
QALD2_tr-16	unigram	capitals	attributes	cf	-11.561108751595814
QALD2_tr-16	unigram	capitals	similarentitynames	cf	-11.446212528170125
QALD2_tr-16	unigram	capitals	categories	cf	-9.479861986135646
QALD2_tr-16	unigram	capitals	outgoingentitynames	cf	-10.974851660508012
QALD2_tr-16	unigram	country	names	cf	-7.560962987557106
QALD2_tr-16	unigram	country	attributes	cf	-6.315220155452037
QALD2_tr-16	unigram	country	similarentitynames	cf	-8.232148260299148
QALD2_tr-16	unigram	country	categories	cf	-6.8075369838323345
QALD2_tr-16	unigram	country	outgoingentitynames	cf	-5.948288013588946
QALD2_tr-16	unigram	africa	names	cf	-7.456334618811913
QALD2_tr-16	unigram	africa	attributes	cf	-7.71167573999289
QALD2_tr-16	unigram	africa	similarentitynames	cf	-7.835294615525902
QALD2_tr-16	unigram	africa	categories	cf	-6.452303045193238
QALD2_tr-16	unigram	africa	outgoingentitynames	cf	-7.5528654426430535
QALD2_tr-16	bigram	give capitals	names	cf	-Infinity
QALD2_tr-16	bigram	give capitals	attributes	cf	-Infinity
QALD2_tr-16	bigram	give capitals	similarentitynames	cf	-Infinity
QALD2_tr-16	bigram	give capitals	categories	cf	-Infinity
QALD2_tr-16	bigram	give capitals	outgoingentitynames	cf	-Infinity
QALD2_tr-16	bigram	capitals country	names	cf	-15.44868777507658
QALD2_tr-16	bigram	capitals country	attributes	cf	-17.375488008705087
QALD2_tr-16	bigram	capitals country	similarentitynames	cf	-15.358235533598272
QALD2_tr-16	bigram	capitals country	categories	cf	-14.943041688105868
QALD2_tr-16	bigram	capitals country	outgoingentitynames	cf	-14.289408653869637
QALD2_tr-16	bigram	country africa	names	cf	-14.820079115654208
QALD2_tr-16	bigram	country africa	attributes	cf	-13.62207003345358
QALD2_tr-16	bigram	country africa	similarentitynames	cf	-14.547305317381943
QALD2_tr-16	bigram	country africa	categories	cf	-12.758720515605557
QALD2_tr-16	bigram	country africa	outgoingentitynames	cf	-12.836505212618071
QALD2_tr-17	unigram	give	names	cf	-10.000335329034973
QALD2_tr-17	unigram	give	attributes	cf	-8.513216859195781
QALD2_tr-17	unigram	give	similarentitynames	cf	-10.045029554556484
QALD2_tr-17	unigram	give	categories	cf	-13.303298426176438
QALD2_tr-17	unigram	give	outgoingentitynames	cf	-10.231608118215906
QALD2_tr-17	unigram	city	names	cf	-6.537174686657178
QALD2_tr-17	unigram	city	attributes	cf	-6.097028283134881
QALD2_tr-17	unigram	city	similarentitynames	cf	-6.386596611852248
QALD2_tr-17	unigram	city	categories	cf	-5.881129936669686
QALD2_tr-17	unigram	city	outgoingentitynames	cf	-4.2558129721090925
QALD2_tr-17	unigram	new	names	cf	-5.905721841169192
QALD2_tr-17	unigram	new	attributes	cf	-5.940568230323096
QALD2_tr-17	unigram	new	similarentitynames	cf	-5.84298730850524
QALD2_tr-17	unigram	new	categories	cf	-5.086137889499611
QALD2_tr-17	unigram	new	outgoingentitynames	cf	-5.254430438121753
QALD2_tr-17	unigram	jersey	names	cf	-7.953910011992999
QALD2_tr-17	unigram	jersey	attributes	cf	-8.612907177028475
QALD2_tr-17	unigram	jersey	similarentitynames	cf	-7.777535781373709
QALD2_tr-17	unigram	jersey	categories	cf	-6.9974317639395585
QALD2_tr-17	unigram	jersey	outgoingentitynames	cf	-7.263462259241776
QALD2_tr-17	unigram	100000	names	cf	-14.309253491888215
QALD2_tr-17	unigram	100000	attributes	cf	-12.737527999894006
QALD2_tr-17	unigram	100000	similarentitynames	cf	-13.748797621164172
QALD2_tr-17	unigram	100000	categories	cf	-Infinity
QALD2_tr-17	unigram	100000	outgoingentitynames	cf	-Infinity
QALD2_tr-17	unigram	inhabitant	names	cf	-12.774539125650053
QALD2_tr-17	unigram	inhabitant	attributes	cf	-9.138890943351145
QALD2_tr-17	unigram	inhabitant	similarentitynames	cf	-12.894382293008103
QALD2_tr-17	unigram	inhabitant	categories	cf	-14.212154179563075
QALD2_tr-17	unigram	inhabitant	outgoingentitynames	cf	-12.199814740725783
QALD2_tr-17	bigram	give city	names	cf	-Infinity
QALD2_tr-17	bigram	give city	attributes	cf	-15.245274141651828
QALD2_tr-17	bigram	give city	similarentitynames	cf	-Infinity
QALD2_tr-17	bigram	give city	categories	cf	-Infinity
QALD2_tr-17	bigram	give city	outgoingentitynames	cf	-Infinity
QALD2_tr-17	bigram	city new	names	cf	-11.159942130405925
QALD2_tr-17	bigram	city new	attributes	cf	-10.504137411616751
QALD2_tr-17	bigram	city new	similarentitynames	cf	-10.648705332285937
QALD2_tr-17	bigram	city new	categories	cf	-10.368330709602485
QALD2_tr-17	bigram	city new	outgoingentitynames	cf	-7.191918885704419
QALD2_tr-17	bigram	new jersey	names	cf	-8.08953845609788
QALD2_tr-17	bigram	new jersey	attributes	cf	-8.776499799653733
QALD2_tr-17	bigram	new jersey	similarentitynames	cf	-7.879359475066389
QALD2_tr-17	bigram	new jersey	categories	cf	-7.048006850289723
QALD2_tr-17	bigram	new jersey	outgoingentitynames	cf	-7.3528676076395065
QALD2_tr-17	bigram	jersey 100000	names	cf	-Infinity
QALD2_tr-17	bigram	jersey 100000	attributes	cf	-Infinity
QALD2_tr-17	bigram	jersey 100000	similarentitynames	cf	-Infinity
QALD2_tr-17	bigram	jersey 100000	categories	cf	-Infinity
QALD2_tr-17	bigram	jersey 100000	outgoingentitynames	cf	-Infinity
QALD2_tr-17	bigram	100000 inhabitant	names	cf	-17.528129316756417
QALD2_tr-17	bigram	100000 inhabitant	attributes	cf	-19.16724747793314
QALD2_tr-17	bigram	100000 inhabitant	similarentitynames	cf	-16.744529894718163
QALD2_tr-17	bigram	100000 inhabitant	categories	cf	-Infinity
QALD2_tr-17	bigram	100000 inhabitant	outgoingentitynames	cf	-Infinity
QALD2_tr-18	unigram	museum	names	cf	-7.274724602744937
QALD2_tr-18	unigram	museum	attributes	cf	-8.160682619769746
QALD2_tr-18	unigram	museum	similarentitynames	cf	-7.760713782215667
QALD2_tr-18	unigram	museum	categories	cf	-6.928705950806444
QALD2_tr-18	unigram	museum	outgoingentitynames	cf	-8.83666367791285
QALD2_tr-18	unigram	exhibit	names	cf	-13.121410069492164
QALD2_tr-18	unigram	exhibit	attributes	cf	-9.754415342373623
QALD2_tr-18	unigram	exhibit	similarentitynames	cf	-13.161010956262052
QALD2_tr-18	unigram	exhibit	categories	cf	-14.416948592209089
QALD2_tr-18	unigram	exhibit	outgoingentitynames	cf	-15.440388928055063
QALD2_tr-18	unigram	scream	names	cf	-10.383722136435278
QALD2_tr-18	unigram	scream	attributes	cf	-11.220099269942867
QALD2_tr-18	unigram	scream	similarentitynames	cf	-10.349268296602713
QALD2_tr-18	unigram	scream	categories	cf	-12.5807373604102
QALD2_tr-18	unigram	scream	outgoingentitynames	cf	-11.044745743390017
QALD2_tr-18	unigram	munch	names	cf	-12.043332383265762
QALD2_tr-18	unigram	munch	attributes	cf	-13.306461254467276
QALD2_tr-18	unigram	munch	similarentitynames	cf	-11.781685264458256
