qid	ngramtype	gram	featurename	featurevalue
QALD2_tr-65	bigram	industry nuclear	collectiontf	2.772588722239781
QALD2_tr-65	bigram	nuclear reactor	collectiontf	3.5263605246161616
QALD2_tr-65	bigram	reactor technology	collectiontf	1.6094379124341003
QALD2_tr-68	unigram	actor	collectiontf	10.944170542073266
QALD2_tr-68	unigram	born	collectiontf	9.84070748441342
QALD2_tr-68	unigram	germany	collectiontf	12.511555342607462
QALD2_tr-68	bigram	actor born	collectiontf	3.6375861597263857
QALD2_tr-68	bigram	born germany	collectiontf	4.927253685157205
QALD2_tr-69	unigram	cave	collectiontf	8.274611946209552
QALD2_tr-69	unigram	3	collectiontf	9.664341643744413
QALD2_tr-69	unigram	entrance	collectiontf	5.214935757608986
QALD2_tr-69	bigram	cave 3	collectiontf	-Infinity
QALD2_tr-69	bigram	3 entrance	collectiontf	-Infinity
QALD2_tr-70	unigram	give	collectiontf	8.642768014324304
QALD2_tr-70	unigram	film	collectiontf	11.439644842775813
QALD2_tr-70	unigram	produce	collectiontf	4.897839799950911
QALD2_tr-70	unigram	hal	collectiontf	9.816239783971849
QALD2_tr-70	unigram	roach	collectiontf	9.633710883953182
QALD2_tr-70	bigram	give film	collectiontf	-Infinity
QALD2_tr-70	bigram	film produce	collectiontf	0.6931471805599453
QALD2_tr-70	bigram	produce hal	collectiontf	-Infinity
QALD2_tr-70	bigram	hal roach	collectiontf	8.594154232552366
QALD2_tr-71	unigram	give	collectiontf	8.642768014324304
QALD2_tr-71	unigram	video	collectiontf	10.679135954607817
QALD2_tr-71	unigram	games	collectiontf	10.407288561365155
QALD2_tr-71	unigram	publish	collectiontf	7.942717540573791
QALD2_tr-71	unigram	mean	collectiontf	8.797246236703527
QALD2_tr-71	unigram	hamster	collectiontf	5.948034989180646
QALD2_tr-71	unigram	software	collectiontf	9.894446807883979
QALD2_tr-71	bigram	give video	collectiontf	-Infinity
QALD2_tr-71	bigram	video games	collectiontf	8.815221555922163
QALD2_tr-71	bigram	games publish	collectiontf	-Infinity
QALD2_tr-71	bigram	publish mean	collectiontf	-Infinity
QALD2_tr-71	bigram	mean hamster	collectiontf	2.8903717578961645
QALD2_tr-71	bigram	hamster software	collectiontf	2.8903717578961645
QALD2_tr-72	unigram	language	collectiontf	12.34816231143625
QALD2_tr-72	unigram	spoken	collectiontf	6.715383386334681
QALD2_tr-72	unigram	estonia	collectiontf	10.271493062483911
QALD2_tr-72	bigram	language spoken	collectiontf	-Infinity
QALD2_tr-72	bigram	spoken estonia	collectiontf	-Infinity
QALD2_tr-73	unigram	own	collectiontf	7.851661177889265
QALD2_tr-73	unigram	aldi	collectiontf	5.71042701737487
QALD2_tr-73	bigram	own aldi	collectiontf	-Infinity
QALD2_tr-74	unigram	capitals	collectiontf	7.899524472032198
QALD2_tr-74	unigram	europe	collectiontf	12.122343149998642
QALD2_tr-74	unigram	host	collectiontf	7.3427791893318455
QALD2_tr-74	unigram	city	collectiontf	14.618563160431117
QALD2_tr-74	unigram	summer	collectiontf	11.110296331681273
QALD2_tr-74	unigram	olympic	collectiontf	10.547917066298643
QALD2_tr-74	unigram	games	collectiontf	10.407288561365155
QALD2_tr-74	bigram	capitals europe	collectiontf	4.6913478822291435
QALD2_tr-74	bigram	europe host	collectiontf	4.1588830833596715
QALD2_tr-74	bigram	host city	collectiontf	3.044522437723423
QALD2_tr-74	bigram	city summer	collectiontf	2.4849066497880004
QALD2_tr-74	bigram	summer olympic	collectiontf	8.20303024171486
QALD2_tr-74	bigram	olympic games	collectiontf	6.19644412779452
QALD2_tr-75	unigram	5th	collectiontf	8.432288684325794
QALD2_tr-75	unigram	president	collectiontf	10.678007325311796
QALD2_tr-75	unigram	united	collectiontf	14.5437376789604
QALD2_tr-75	unigram	states	collectiontf	14.307209629843593
QALD2_tr-75	unigram	america	collectiontf	13.455079999095538
QALD2_tr-75	bigram	5th president	collectiontf	-Infinity
QALD2_tr-75	bigram	president united	collectiontf	6.98100574072173
QALD2_tr-75	bigram	united states	collectiontf	14.206640067305072
QALD2_tr-75	bigram	states america	collectiontf	12.893903217942592
QALD2_tr-77	unigram	music	collectiontf	13.433926513717681
QALD2_tr-77	unigram	album	collectiontf	12.513377181990881
QALD2_tr-77	unigram	contain	collectiontf	4.51085950651685
QALD2_tr-77	unigram	song	collectiontf	11.33077989269009
QALD2_tr-77	unigram	christmas	collectiontf	8.906528917594517
QALD2_tr-77	bigram	music album	collectiontf	8.614138397472717
QALD2_tr-77	bigram	album contain	collectiontf	-Infinity
QALD2_tr-77	bigram	contain song	collectiontf	-Infinity
QALD2_tr-77	bigram	song christmas	collectiontf	5.429345628954441
QALD2_tr-78	unigram	give	collectiontf	8.642768014324304
QALD2_tr-78	unigram	books	collectiontf	10.15979505022877
QALD2_tr-78	unigram	written	collectiontf	6.4692503167957724
QALD2_tr-78	unigram	danielle	collectiontf	8.475746001502063
QALD2_tr-78	unigram	steel	collectiontf	10.22408443999905
QALD2_tr-78	bigram	give books	collectiontf	-Infinity
QALD2_tr-78	bigram	books written	collectiontf	3.091042453358316
QALD2_tr-78	bigram	written danielle	collectiontf	-Infinity
QALD2_tr-78	bigram	danielle steel	collectiontf	5.752572638825633
QALD2_tr-79	unigram	airport	collectiontf	9.201198714058899
QALD2_tr-79	unigram	located	collectiontf	4.2626798770413155
QALD2_tr-79	unigram	california	collectiontf	12.639959987901031
QALD2_tr-79	unigram	usa	collectiontf	9.681655640646714
QALD2_tr-79	bigram	airport located	collectiontf	-Infinity
QALD2_tr-79	bigram	located california	collectiontf	-Infinity
QALD2_tr-79	bigram	california usa	collectiontf	4.9344739331306915
QALD2_tr-80	unigram	give	collectiontf	8.642768014324304
QALD2_tr-80	unigram	canada	collectiontf	12.751360563726237
QALD2_tr-80	unigram	grunge	collectiontf	9.426821780416843
QALD2_tr-80	unigram	record	collectiontf	13.04574363801813
QALD2_tr-80	unigram	label	collectiontf	12.045504752698445
QALD2_tr-80	bigram	give canada	collectiontf	-Infinity
QALD2_tr-80	bigram	canada grunge	collectiontf	-Infinity
QALD2_tr-80	bigram	grunge record	collectiontf	0.6931471805599453
QALD2_tr-80	bigram	record label	collectiontf	10.5505384372031
QALD2_tr-81	unigram	country	collectiontf	12.926088118951263
QALD2_tr-81	unigram	official	collectiontf	10.011669085380657
QALD2_tr-81	unigram	language	collectiontf	12.34816231143625
QALD2_tr-81	bigram	country official	collectiontf	8.194229304819817
QALD2_tr-81	bigram	official language	collectiontf	2.772588722239781
QALD2_tr-82	unigram	program	collectiontf	8.916103530553727
QALD2_tr-82	unigram	language	collectiontf	12.34816231143625
QALD2_tr-82	unigram	gimp	collectiontf	1.6094379124341003
QALD2_tr-82	unigram	written	collectiontf	6.4692503167957724
QALD2_tr-82	bigram	program language	collectiontf	7.497207223203318
QALD2_tr-82	bigram	language gimp	collectiontf	-Infinity
QALD2_tr-82	bigram	gimp written	collectiontf	-Infinity
QALD2_tr-83	unigram	produce	collectiontf	4.897839799950911
QALD2_tr-83	unigram	film	collectiontf	11.439644842775813
QALD2_tr-83	unigram	star	collectiontf	12.420752480432188
QALD2_tr-83	unigram	natalie	collectiontf	8.734881892047483
QALD2_tr-83	unigram	portman	collectiontf	7.7706452341291765
QALD2_tr-83	bigram	produce film	collectiontf	-Infinity
QALD2_tr-83	bigram	film star	collectiontf	6.35088571671474
QALD2_tr-83	bigram	star natalie	collectiontf	4.736198448394496
QALD2_tr-83	bigram	natalie portman	collectiontf	4.927253685157205
QALD2_tr-84	unigram	give	collectiontf	8.642768014324304
QALD2_tr-84	unigram	movies	collectiontf	6.8679744089702925
QALD2_tr-84	unigram	tom	collectiontf	11.54718195364832
QALD2_tr-84	unigram	cruise	collectiontf	7.685703061234547
QALD2_tr-84	bigram	give movies	collectiontf	-Infinity
QALD2_tr-84	bigram	movies tom	collectiontf	-Infinity
QALD2_tr-84	bigram	tom cruise	collectiontf	5.641907070938114
QALD2_tr-85	unigram	film	collectiontf	11.439644842775813
QALD2_tr-85	unigram	julia	collectiontf	8.872627365918836
QALD2_tr-85	unigram	robert	collectiontf	12.465848948728246
QALD2_tr-85	unigram	richard	collectiontf	11.924750307030974
QALD2_tr-85	unigram	gere	collectiontf	6.396929655216146
QALD2_tr-85	unigram	play	collectiontf	10.224918665034282
QALD2_tr-85	bigram	film julia	collectiontf	0.0
QALD2_tr-85	bigram	julia robert	collectiontf	5.111987788356544
QALD2_tr-85	bigram	robert richard	collectiontf	4.77912349311153
QALD2_tr-85	bigram	richard gere	collectiontf	5.170483995038151
QALD2_tr-85	bigram	gere play	collectiontf	-Infinity
QALD2_tr-86	unigram	give	collectiontf	8.642768014324304
QALD2_tr-86	unigram	female	collectiontf	7.86403565907245
QALD2_tr-86	unigram	germany	collectiontf	12.511555342607462
QALD2_tr-86	unigram	chancellor	collectiontf	7.879291485082271
QALD2_tr-86	bigram	give female	collectiontf	-Infinity
QALD2_tr-86	bigram	female germany	collectiontf	-Infinity
QALD2_tr-86	bigram	germany chancellor	collectiontf	0.0
QALD2_tr-87	unigram	wrote	collectiontf	4.204692619390966
QALD2_tr-87	unigram	book	collectiontf	8.963288275610298
QALD2_tr-87	unigram	pillar	collectiontf	6.318968113746434
QALD2_tr-87	unigram	earth	collectiontf	9.280425979542871
QALD2_tr-87	bigram	wrote book	collectiontf	-Infinity
QALD2_tr-87	bigram	book pillar	collectiontf	-Infinity
QALD2_tr-87	bigram	pillar earth	collectiontf	1.791759469228055
QALD2_tr-89	unigram	give	collectiontf	8.642768014324304
QALD2_tr-89	unigram	soccer	collectiontf	10.313409381361234
QALD2_tr-89	unigram	club	collectiontf	14.43092806206363
QALD2_tr-89	unigram	premier	collectiontf	9.807912337613098
QALD2_tr-89	unigram	league	collectiontf	11.858003423063298
QALD2_tr-89	bigram	give soccer	collectiontf	-Infinity
QALD2_tr-89	bigram	soccer club	collectiontf	9.389323027504624
QALD2_tr-89	bigram	club premier	collectiontf	4.143134726391533
QALD2_tr-89	bigram	premier league	collectiontf	8.374938143835367
QALD2_tr-91	unigram	organization	collectiontf	10.00960278332483
QALD2_tr-91	unigram	found	collectiontf	9.741262697441297
QALD2_tr-91	unigram	1950	collectiontf	7.653494909661253
QALD2_tr-91	bigram	organization found	collectiontf	0.6931471805599453
QALD2_tr-91	bigram	found 1950	collectiontf	-Infinity
QALD2_tr-92	unigram	highest	collectiontf	4.356708826689592
QALD2_tr-92	unigram	mountain	collectiontf	10.444910274279497
QALD2_tr-92	bigram	highest mountain	collectiontf	-Infinity
SemSearch_ES-1	unigram	44	collectiontf	6.543911845564792
SemSearch_ES-1	unigram	magnum	collectiontf	6.2324480165505225
SemSearch_ES-1	unigram	hunting	collectiontf	6.184148890937483
SemSearch_ES-1	bigram	44 magnum	collectiontf	-Infinity
SemSearch_ES-1	bigram	magnum hunting	collectiontf	-Infinity
SemSearch_ES-2	unigram	b	collectiontf	11.548340870191183
SemSearch_ES-2	unigram	f	collectiontf	10.457286455149985
SemSearch_ES-2	unigram	skin	collectiontf	8.774467601446593
SemSearch_ES-2	bigram	b f	collectiontf	3.044522437723423
SemSearch_ES-2	bigram	f skin	collectiontf	2.302585092994046
SemSearch_ES-3	unigram	bookwork	collectiontf	-Infinity
SemSearch_ES-4	unigram	naacp	collectiontf	2.3978952727983707
SemSearch_ES-4	unigram	image	collectiontf	9.615205300012315
SemSearch_ES-4	unigram	award	collectiontf	10.914942999089615
SemSearch_ES-4	bigram	naacp image	collectiontf	2.3978952727983707
SemSearch_ES-4	bigram	image award	collectiontf	2.3978952727983707
SemSearch_ES-5	unigram	scott	collectiontf	11.538476245814234
SemSearch_ES-5	unigram	county	collectiontf	13.929931503680491
SemSearch_ES-5	bigram	scott county	collectiontf	6.966967138613983
SemSearch_ES-6	unigram	air	collectiontf	10.8568428285471
SemSearch_ES-6	unigram	wisconsin	collectiontf	11.186849004531135
SemSearch_ES-6	bigram	air wisconsin	collectiontf	-Infinity
SemSearch_ES-7	unigram	airsoft	collectiontf	2.0794415416798357
SemSearch_ES-7	unigram	glock	collectiontf	3.9889840465642745
SemSearch_ES-7	bigram	airsoft glock	collectiontf	-Infinity
SemSearch_ES-8	unigram	aloha	collectiontf	7.8156105320351905
SemSearch_ES-8	unigram	sol	collectiontf	8.840724916761715
SemSearch_ES-8	bigram	aloha sol	collectiontf	-Infinity
SemSearch_ES-9	unigram	america	collectiontf	13.455079999095538
SemSearch_ES-9	unigram	embassy	collectiontf	6.580639137284949
SemSearch_ES-9	unigram	nairobi	collectiontf	7.8838232148921525
SemSearch_ES-9	bigram	america embassy	collectiontf	-Infinity
SemSearch_ES-9	bigram	embassy nairobi	collectiontf	-Infinity
SemSearch_ES-10	unigram	asheville	collectiontf	7.4318919168078
SemSearch_ES-10	unigram	north	collectiontf	12.518131427021517
SemSearch_ES-10	unigram	carolina	collectiontf	11.656402237940616
SemSearch_ES-10	bigram	asheville north	collectiontf	7.204892510204673
SemSearch_ES-10	bigram	north carolina	collectiontf	11.155550275917102
SemSearch_ES-11	unigram	austin	collectiontf	10.193803652888551
SemSearch_ES-11	unigram	powers	collectiontf	7.741533589281828
SemSearch_ES-11	bigram	austin powers	collectiontf	4.8283137373023015
SemSearch_ES-12	unigram	austin	collectiontf	10.193803652888551
SemSearch_ES-12	unigram	texas	collectiontf	12.000363723939207
SemSearch_ES-12	bigram	austin texas	collectiontf	7.878534196140362
SemSearch_ES-13	unigram	banana	collectiontf	6.641182169740591
SemSearch_ES-13	unigram	paper	collectiontf	7.467942332285852
SemSearch_ES-13	unigram	making	collectiontf	6.063785208687608
SemSearch_ES-13	bigram	banana paper	collectiontf	-Infinity
SemSearch_ES-13	bigram	paper making	collectiontf	-Infinity
SemSearch_ES-14	unigram	ben	collectiontf	10.84663440857928
SemSearch_ES-14	unigram	franklin	collectiontf	10.864369167738158
SemSearch_ES-14	bigram	ben franklin	collectiontf	2.8903717578961645
SemSearch_ES-15	unigram	bradley	collectiontf	10.130583283688766
SemSearch_ES-15	unigram	center	collectiontf	10.958113121999125
SemSearch_ES-15	bigram	bradley center	collectiontf	5.337538079701318
SemSearch_ES-16	unigram	brooklyn	collectiontf	10.21405572877461
SemSearch_ES-16	unigram	bridge	collectiontf	10.071541137532378
SemSearch_ES-16	bigram	brooklyn bridge	collectiontf	4.948759890378168
SemSearch_ES-17	unigram	butte	collectiontf	8.721276239991704
SemSearch_ES-17	unigram	montana	collectiontf	10.054920256296338
SemSearch_ES-17	bigram	butte montana	collectiontf	5.501258210544727
SemSearch_ES-18	unigram	canasta	collectiontf	1.9459101490553132
SemSearch_ES-18	unigram	cards	collectiontf	7.912789220690681
SemSearch_ES-18	bigram	canasta cards	collectiontf	-Infinity
SemSearch_ES-19	unigram	carl	collectiontf	11.283751265798667
SemSearch_ES-19	unigram	lewis	collectiontf	11.08315741833889
SemSearch_ES-19	bigram	carl lewis	collectiontf	2.4849066497880004
SemSearch_ES-20	unigram	carolina	collectiontf	11.656402237940616
SemSearch_ES-21	unigram	charles	collectiontf	11.944740348401174
SemSearch_ES-21	unigram	darwin	collectiontf	7.8674885686991285
SemSearch_ES-21	bigram	charles darwin	collectiontf	5.855071922202427
SemSearch_ES-22	unigram	city	collectiontf	14.618563160431117
SemSearch_ES-22	unigram	charlotte	collectiontf	9.825093485108116
SemSearch_ES-22	bigram	city charlotte	collectiontf	8.25608813381491
SemSearch_ES-23	unigram	city	collectiontf	14.618563160431117
SemSearch_ES-23	unigram	virginia	collectiontf	11.971893424595699
SemSearch_ES-23	unigram	beach	collectiontf	10.437492449249524
SemSearch_ES-23	bigram	city virginia	collectiontf	7.551186867296149
SemSearch_ES-23	bigram	virginia beach	collectiontf	8.261526448396468
SemSearch_ES-24	unigram	coastal	collectiontf	7.555905093611346
SemSearch_ES-24	unigram	carolina	collectiontf	11.656402237940616
SemSearch_ES-24	bigram	coastal carolina	collectiontf	5.5053315359323625
SemSearch_ES-25	unigram	david	collectiontf	12.551076243518468
SemSearch_ES-25	unigram	suchet	collectiontf	5.442417710521793
SemSearch_ES-25	bigram	david suchet	collectiontf	4.7535901911063645
SemSearch_ES-26	unigram	disney	collectiontf	9.655026193237628
SemSearch_ES-26	unigram	orlando	collectiontf	9.378816521948083
SemSearch_ES-26	bigram	disney orlando	collectiontf	0.0
SemSearch_ES-27	unigram	earl	collectiontf	10.818457412442868
SemSearch_ES-28	unigram	el	collectiontf	11.704239798599229
SemSearch_ES-28	unigram	salvador	collectiontf	9.856605566635997
SemSearch_ES-28	bigram	el salvador	collectiontf	9.231024963169016
SemSearch_ES-29	unigram	elli	collectiontf	9.772239265926174
SemSearch_ES-29	unigram	college	collectiontf	12.015892289105924
SemSearch_ES-29	bigram	elli college	collectiontf	0.0
SemSearch_ES-30	unigram	eloan	collectiontf	-Infinity
SemSearch_ES-30	unigram	line	collectiontf	10.64974886874556
SemSearch_ES-30	unigram	credit	collectiontf	8.358666283188
SemSearch_ES-30	bigram	eloan line	collectiontf	-Infinity
SemSearch_ES-30	bigram	line credit	collectiontf	0.0
SemSearch_ES-31	unigram	emery	collectiontf	8.008698182988528
SemSearch_ES-32	unigram	fitzgerald	collectiontf	9.261793653565098
SemSearch_ES-32	unigram	auto	collectiontf	7.827639546366422
SemSearch_ES-32	unigram	mall	collectiontf	7.751475318021456
SemSearch_ES-32	unigram	chambersburg	collectiontf	6.003887067106539
SemSearch_ES-32	unigram	pa	collectiontf	7.68937110752969
SemSearch_ES-32	bigram	fitzgerald auto	collectiontf	-Infinity
SemSearch_ES-32	bigram	auto mall	collectiontf	-Infinity
SemSearch_ES-32	bigram	mall chambersburg	collectiontf	-Infinity
SemSearch_ES-32	bigram	chambersburg pa	collectiontf	-Infinity
SemSearch_ES-33	unigram	harry	collectiontf	10.779060451131723
SemSearch_ES-33	unigram	potter	collectiontf	9.404837504700271
SemSearch_ES-33	bigram	harry potter	collectiontf	5.7899601708972535
SemSearch_ES-34	unigram	harry	collectiontf	10.779060451131723
SemSearch_ES-34	unigram	potter	collectiontf	9.404837504700271
SemSearch_ES-34	unigram	movie	collectiontf	7.566311014772463
SemSearch_ES-34	bigram	harry potter	collectiontf	5.7899601708972535
SemSearch_ES-34	bigram	potter movie	collectiontf	-Infinity
SemSearch_ES-35	unigram	hospice	collectiontf	2.772588722239781
SemSearch_ES-35	unigram	cincinnati	collectiontf	10.072090437189145
SemSearch_ES-35	bigram	hospice cincinnati	collectiontf	-Infinity
SemSearch_ES-36	unigram	imdb	collectiontf	3.4657359027997265
SemSearch_ES-36	unigram	batman	collectiontf	6.786716950605081
SemSearch_ES-36	unigram	returns	collectiontf	5.267858159063328
SemSearch_ES-36	bigram	imdb batman	collectiontf	-Infinity
SemSearch_ES-36	bigram	batman returns	collectiontf	1.791759469228055
SemSearch_ES-37	unigram	jack	collectiontf	11.511214001251352
SemSearch_ES-37	unigram	johnson	collectiontf	11.117153228832963
SemSearch_ES-37	bigram	jack johnson	collectiontf	6.3835066348840055
SemSearch_ES-38	unigram	jack	collectiontf	11.511214001251352
SemSearch_ES-38	unigram	rip	collectiontf	8.330622620332868
SemSearch_ES-38	bigram	jack rip	collectiontf	2.6390573296152584
SemSearch_ES-39	unigram	james	collectiontf	12.501685684558153
SemSearch_ES-39	unigram	caldwell	collectiontf	8.909910726701899
SemSearch_ES-39	unigram	high	collectiontf	10.355740822143051
SemSearch_ES-39	unigram	school	collectiontf	11.64066763232114
SemSearch_ES-39	bigram	james caldwell	collectiontf	3.044522437723423
SemSearch_ES-39	bigram	caldwell high	collectiontf	1.0986122886681098
